seriali	SurveyYear	DayofWeek	Age	Sex	Country	BACONANDHAM	BEEFVEALANDDISHES	BEERLAGERCIDERPERRY	BISCUITS	BROWNGRANARYANDWHEATGERMBREAD	BUNSCAKESPASTRIESFRUITPIES	BURGERSANDKEBABS	BUTTER	CHEESE	CHICKENANDTURKEYDISHES	CHIPSFRIEDROASTPOTATOESANDPOTATOPRODUCTS	CHOCOLATECONFECTIONERY	COATEDCHICKEN	COMMERCIALTODDLERSFOODSANDDRINKS	CRISPSANDSAVOURYSNACKS	EGGSANDEGGDISHES	FRUIT	FRUITJUICE	HIGHFIBREBREAKFASTCEREALS	ICECREAM	LAMBANDDISHES	LIVERDISHES	LOWFATSPREAD	MEATPIESANDPASTRIES	NUTSANDSEEDS	OILYFISH	ONEPERCENTMILK	OTHERBREAD	OTHERBREAKFASTCEREALS	OTHERMARGARINEFATSANDOILS	OTHERMEATANDMEATPRODUCTS	OTHERMILKANDCREAM	OTHERPOTATOESPOTATOSALADSDISHES	OTHERWHITEFISHSHELLFISHFISHDISHES	PASTARICEANDOTHERCEREALS	PORKANDDISHES	PUDDINGS	PUFAMARGARINEOILS	REDUCEDFATSPREAD	SALADANDOTHERRAWVEGETABLES	SAUSAGES	SEMISKIMMEDMILK	SKIMMEDMILK	SMOOTHIES100FRUITANDORJUICE	SOFTDRINKSLOWCALORIE	SOFTDRINKSNOTLOWCALORIE	SPIRITSANDLIQUEURS	SUGARCONFECTIONERY	SUGARSPRESERVESANDSWEETSPREADS	TEACOFFEEANDWATER	VEGETABLESNOTRAW	WHITEBREAD	WHITEFISHCOATEDORFRIED	WHOLEMEALBREAD	WHOLEMILK	WINE	YOGURTFROMAGEFRAISANDDAIRYDESSERTS	DRYWEIGHTBEVERAGES	CHEDDARCHEESE	COTTAGECHEESE	LOWFATSPREADNOTPOLYUNSATURATED	OTHERCHEESE	POLYUNSATURATEDLOWFATSPREAD	REDUCEDFATSPREADNOTPOLYUNSATURATED	REDUCEDFATSPREADPOLYUNSATURATED	SAVOURYSAUCESPICKLESGRAVIESCONDIMENTS	SOUPHOMEMADEANDRETAIL	SpecialDiet	Supps	UsualFoodQuantity	LessFoodReason	MoreFoodReason	UsualDrinkQuantity	LessDrinkReason	diarymth	MoreDrinkReason
900410172	9	Monday	11	2	NI	0	0	0	0	0	71	0	5	0	412.1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	39.9	0	0	0	45	0	298.8	0	0	0	0	0	0	579.236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900410191	9	Sunday	69	2	NI	132	0	0	29.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372.4	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	1203	80	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	300	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900410191	9	Monday	69	2	NI	0	0	0	44.4	0	0	0	0	0	0	0	0	0	0	0	57	70	0	372.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	5	127	0	360	0	0	0	0	0	0	0	1404	0	0	0	28.6	0	0	0	6	0	0	0	0	0	5	0	8	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900410191	9	Tuesday	69	2	NI	0	0	0	0	0	0	0	0	0	314.3	0	0	0	0	0	0	70	0	372.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	803	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	200	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900410191	9	Wednesday	69	2	NI	0	0	0	36.8	0	0	0	0	0	0	0	0	0	0	0	57	0	0	372.4	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	127	0	210	0	0	0	0	0	0	0	662	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	16	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
900410221	9	Sunday	42	2	NI	0	0	0	26	0	47.5	0	0	0	105	100.2	0	0	0	0	0	0	0	0	90	0	0	0	0	0	21.6	0	94	0	0	0	0	60	0	0	0	150	0	15	0	0	0	0	0	500	0	0	0	20	1208	255	36	0	0	0	0	0	0	0	0	0	0	0	0	15	189	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900410221	9	Monday	42	2	NI	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	182	0	24	0	0	0	0	7.5	110.01	0	20	0	0	0	0	0	0	16	3220	462.5	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	95.99616	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900410221	9	Tuesday	42	2	NI	50	0	0	26	0	0	0	0	0	244.2175	100	0	75	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	500	0	0	0	0	2590	90	147.6	0	0	0	0	0	20	0	0	0	0	0	14	0	99	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900410221	9	Wednesday	42	2	NI	0	477.9289	0	26	0	48	0	0	0	120	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	2780	60	0	0	0	0	0	0	24	0	0	0	0	0	0	7.5	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900410222	9	Sunday	14	2	NI	0	0	0	0	0	47.5	0	0	0	83	100.2	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	47	0	0	0	0	60	0	0	0	150	0	27	0	0	0	0	0	300	0	0	0	16	560	126.5	158	0	0	0	0	0	0	0	0	0	0	0	0	27	159	0	Yes	No	Usual Amount	 	 	Less Than Usual	Don't know	3	 
900410222	9	Monday	14	2	NI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.9	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	24	0	0	0	0	7	15	0	43.68	0	0	0	0	0	0	0	560	147.5	50	0	0	0	0	0	0	0	0	0	0	0	0	7	30	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900410222	9	Tuesday	14	2	NI	0	0	0	0	0	0	0	0	10	244.2175	70	0	0	0	24.9	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	10	0	0	43.68	0	0	0	0	0	0	0	840	0	82	0	57	0	0	0	0	10	0	0	0	0	0	10	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900410222	9	Wednesday	14	2	NI	0	477.84289	0	13	0	48	0	0	0	0	0	0	0	0	24.9	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	7.5	0	0	43.68	0	0	0	0	0	0	4	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	3	 
900411011	9	Tuesday	71	2	England	0	0	0	37	0	109.75	0	57	0	0	0	0	0	0	0	142.9	67	0	186.04	0	193	0	0	0	0	22.5	0	0	0	0	0	15	88	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2270	195	40	0	109.77	0	0	0	2	0	0	0	0	0	10	0	90	0	Yes	No	More Than Usual	 	At a special occasion or on holiday	Usual Amount	 	4	 
900411011	9	Wednesday	71	2	England	0	0	0	0	0	0	0	20	0	0	100	0	0	0	0	0	236	0	186.04	0	0	0	0	0	0	62.5	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	3.2	0	1400	0	0	0	56.88	0	0	0	0	0	0	0	0	0	0	0	112	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411011	9	Thursday	71	2	England	0	0	0	99.1	0	0	0	24	0	0	91.48	0	0	0	0	114	0	0	0	0	0	0	0	0	99.28	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	3.2	0	1700	110	0	0	48.35	0	0	0	12	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411011	9	Friday	71	2	England	0	0	0	62.1	0	0	0	23	40	138.86	0	0	0	0	0	0	100	0	0	0	0	0	0	0	25	0	0	0	0	10	0	55	88	0	0	0	86.25	0	0	0	0	0	0	0	0	0	0	0	0	1800	100	0	0	48.35	0	0	0	2	0	0	0	40	0	0	0	60	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411031	9	Tuesday	63	1	England	0	0	0	0	0	283.58	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	720	0	0	120	0	0	0	0	0	0	120	0	0	0	0	0	0	1380	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.25	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411031	9	Wednesday	63	1	England	0	0	0	7.5	0	110	0	0	51	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1431.5	222.6	0	0	0	0	0	188	0	0	0	0	0	0	2162	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411031	9	Thursday	63	1	England	0	0	0	0	0	187.5	0	0	0	260.35	526.21	0	0	0	0	121.5	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	72	0	0	0	0	0	0	1604	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411031	9	Friday	63	1	England	0	0	0	0	0	0	0	0	111	896.85	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	24	48	0	0	0	0	0	0	1504	0	0	0	0	0	0	0	0	60	0	0	51	0	0	0	91.5	0	Yes	No	Usual Amount	 	 	Usual Amount	 	4	 
900411061	9	Tuesday	54	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	37.5	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	30	0	0	0	0	281	0	0	142	0	0	0	0	0	0	1730	0	0	0	45	0	0	100	6	0	0	0	0	0	0	0	0	215	Yes	Yes	Less Than Usual	Change of routine	 	Usual Amount	 	4	 
900411061	9	Wednesday	54	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	114	117	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	250	0	0	0	0	0	0	0	142	0	0	0	0	0	0	1311	45	110	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	Yes	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900411061	9	Thursday	54	2	England	70	0	0	20	0	0	0	0	30	0	0	0	0	0	18	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	229	99	0	0	0	160	0	50	0	0	1512	0	0	0	45	0	0	100	3	0	0	0	30	0	0	0	0	0	Yes	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900411061	9	Friday	54	2	England	50	0	0	88.8	0	0	0	0	0	0	0	26	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	60.6	0	0	0	0	395	99	0	0	0	0	0	50	0	0	1001	0	84	0	0	0	750	0	1	0	0	0	0	0	0	0	.01	0	Yes	Yes	More Than Usual	 	Weekend day	More Than Usual	 	4	Weekend day
900411072	9	Saturday	2	2	England	0	0	0	0	0	0	0	0	0	0	31.2	0	49.5	0	0	69.97	53.5	0	0	0	0	0	0	0	24	0	0	0	6	0	0	0	0	0	0	0	0	0	8.5	0	0	0	0	0	568.16	0	0	0	0	100	42.5	0	0	79.2	331.8	0	40	0	0	0	0	0	0	8.5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900411072	9	Sunday	2	2	England	0	0	0	11	0	25	0	0	0	0	15.59	0	0	0	0	0	0	0	0	23	0	0	0	83.3	24	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5	0	0	0	0	0	949.9	0	0	0	0	0	57.6	48.95	0	89.6	0	0	0	0	0	0	0	0	0	17.5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900411072	9	Monday	2	2	England	0	0	0	0	0	0	0	0	3	0	23.41	0	0	0	0	89.34	100	0	0	26.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	499.94	0	0	0	7.5	0	69	113.6	28	0	200	0	0	0	3	0	0	0	0	10	0	8	0	No	No	Usual Amount	 	 	Less Than Usual	 	5	 
900411072	9	Tuesday	2	2	England	0	0	0	0	0	25	0	0	0	0	15.59	0	0	0	6.25	0	100	0	76.74	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	599.94	0	0	0	0	0	16	60.45	42	0	0	0	40	0	0	0	0	0	0	7.5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900411142	9	Thursday	11	1	England	0	99	0	5.25	0	52	0	0	25	0	0	12.5	0	0	28.5	0	0	0	0	185	0	0	0	0	0	0	0	0	124	0	0	0	0	0	482	0	89	0	0	0	0	0	0	0	264.98	0	0	16	0	0	67	40	0	0	0	0	350	0	0	0	0	25	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900411142	9	Friday	11	1	England	23	0	0	0	0	0	0	0	21	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	66	0	106	0	20	0	0	0	0	0	1099.98	0	0	0	0	0	186	139.6	0	0	0	0	175	0	21	0	0	0	0	20	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900411142	9	Saturday	11	1	England	0	0	0	37.5	0	0	0	0	14	0	145	60	210	0	14.4	0	0	0	0	56.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	105.6	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	No	No	Less Than Usual	Too busy	 	Less Than Usual	 	5	 
900411142	9	Sunday	11	1	England	28	0	0	0	0	0	0	0	20	0	25	48.5	120	0	0	0	160.6	0	0	44.2	0	0	0	0	0	0	0	0	40	0	0	147.2	0	0	2	0	0	0	0	0	0	0	0	0	0	300	0	0	0	2	0	41	0	0	0	0	0	0	0	0	0	20	0	0	0	9	0	No	No	Less Than Usual	Too busy	 	Less Than Usual	Too busy	5	 
900411221	9	Sunday	65	2	England	0	0	0	0	0	0	0	5	0	100	225	41.5	0	0	25	0	87	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	70	0	0	0	0	0	0	0	0	202.2	0	0	0	0	0	0	20	422	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.26	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900411221	9	Monday	65	2	England	0	90	0	0	0	0	0	0	0	0	100	0	0	0	25	0	87	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	148.2	0	0	0	0	0	0	10	211	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.02	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900411221	9	Tuesday	65	2	England	0	553.76	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	250	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	148.2	0	0	0	0	0	0	10	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900411221	9	Wednesday	65	2	England	31.5	95.4	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	120.01	0	13.4	0	0	0	0	52.5	0	148.2	0	0	0	0	0	0	10	212.9	60	72.6	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900411232	9	Friday	5	2	England	0	0	0	13.4	0	49	0	0	0	0	52.8	0	188.23	0	0	0	0	190	24.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	31	0	189	0	0	599.9	0	0	0	0	0	90	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	4	 
900411232	9	Saturday	5	2	England	9.3	0	0	29	0	0	0	0	0	0	65	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	7	25.2	27	0	0	0	350	0	0	38.5	52.5	0	0	105.73	0	0	400	0	0	0	0	0	0	0	0	7	0	12	0	No	No	Less Than Usual	Too busy	 	More Than Usual	 	4	Very hungry/thirsty
900411232	9	Sunday	5	2	England	0	0	0	0	0	0	0	0	21	70	0	0	0	0	25	0	100	0	0	42	0	0	14.5	0	0	0	0	0	0	0	0	0	90	0	0	0	109.15	0	0	0	0	0	0	0	200	0	0	27.32	22.5	0	53.6	94.8	0	0	200	0	0	0	0	0	0	21	14.5	0	0	43	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900411232	9	Monday	5	2	England	0	0	0	33	0	40	0	0	0	0	78	0	0	0	0	171	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.98	0	0	0	0	0	0	38.86	112.3	0	400	0	0	0	0	0	0	0	7	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
900411261	9	Tuesday	52	2	England	25	0	0	38	0	0	0	0	11.25	0	0	21.5	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	10	90	0	177.75	0	0	0	0	0	0	5	996	0	167.52	0	0	0	0	0	0	11.25	0	0	0	0	10	0	0	0	No	Yes	Less Than Usual	Other - Specify	 	Usual Amount	 	4	 
900411261	9	Wednesday	52	2	England	0	0	0	17.8	0	0	0	0	0	77.5	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	167.4	0	5	22.5	0	135.75	0	0	0	407	0	0	5	858	67.5	41.88	0	0	0	0	0	0	0	0	0	0	0	5	0	50	0	No	Yes	Less Than Usual	Other - Specify	 	Usual Amount	 	4	 
900411261	9	Thursday	52	2	England	0	0	0	42	0	0	0	0	0	0	0	0	108.75	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	150	0	0	0	0	0	155.75	0	0	200	407	0	100	5	918	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Yes	Less Than Usual	Other - Specify	 	Usual Amount	 	4	 
900411261	9	Friday	52	2	England	0	0	0	44.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	86	175.625	0	0	165	0	0	0	5	775	311.25	152.44	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	No	Yes	Usual Amount	 	 	Usual Amount	 	4	 
900412011	9	Wednesday	39	2	England	0	0	0	39	0	0	0	0	0	130	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	135	57.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	125.3	100	0	0	260	0	0	1	0	0	0	0	0	0	0	92.2	0	Data missing	No	Less Than Usual	Don't know	 	Less Than Usual	Too busy	11	 
900412011	9	Thursday	39	2	England	0	441.85	0	0	0	0	0	0	90	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1303	0	183.05	0	0	87	0	0	1	90	0	0	0	0	0	14	38	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	12	 
900412011	9	Friday	39	2	England	0	0	503.5	0	0	0	0	0	0	54	0	54	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.7	0	0	0	5	0	0	0	0	0	200	0	0	0	0	727	0	154	0	0	63	0	0	1	0	0	0	0	0	0	5	12.5	0	Data missing	No	More Than Usual	 	 	Less Than Usual	Too busy	12	 
900412011	9	Saturday	39	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	1380	334	82	0	0	120	0	0	1	0	0	0	0	0	0	0	0	0	Data missing	No	Less Than Usual	Other - Specify	 	Usual Amount	 	12	 
900412012	9	Wednesday	15	2	England	0	0	0	21	0	0	0	0	0	15.2	110	20.9	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	230.4	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1300	30	0	0	0	300	0	0	0	0	0	0	0	0	0	0	208.5	0	No	No	Usual Amount	 	 	More Than Usual	 	11	Change of routine
900412012	9	Thursday	15	2	England	0	447.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.9	0	139.5	0	0	0	0	0	0	0	0	0	0	0	44	1200	124.4	0	0	39.99	150	0	0	1	0	0	0	0	0	0	0	91	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
900412012	9	Friday	15	2	England	0	0	0	66	0	75	0	0	0	0	190	27	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	116	0	0	0	13.5	0	0	0	0	0	0	0	0	0	0	700	0	78.3	0	0	0	0	0	0	0	0	0	0	0	0	13.5	10.5	0	No	No	Usual Amount	 	 	Less Than Usual	Don't know	12	 
900412012	9	Saturday	15	2	England	0	0	0	0	0	0	40	0	0	0	0	32	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	100	0	0	115	0	0	18	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
900412052	9	Monday	7	1	England	0	0	0	64.6	40	0	0	0	0	0	0	0	0	0	25	0	200	300	0	0	0	0	0	0	0	0	0	0	34.7	0	0	0	56	0	0	0	0	0	14	0	0	250	0	0	300.1	0	0	4	0	200	101.5	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	0	No	No	Usual Amount	 	 	Less Than Usual	Change of routine	11	 
900412052	9	Tuesday	7	1	England	0	0	0	55.1	44	0	0	0	0	0	50	0	0	0	25	0	200	150	0	0	0	0	0	0	0	0	0	0	34.7	0	0	120	0	0	0	0	0	0	5	0	0	100	0	0	0	0	0	0	0	400	59	0	0	0	0	0	0	6	0	0	0	0	0	0	5	.01	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
900412052	9	Wednesday	7	1	England	0	0	0	79.2	104.8	0	0	0	0	0	0	0	0	0	25	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	15	0	0	0	0	0	200	0	0	11	40	500	59	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4	0	No	No	Less Than Usual	Too busy	 	Usual Amount	 	11	 
900412052	9	Thursday	7	1	England	0	0	0	70.8	40	0	0	0	0	0	50	20	0	0	25	0	100	200	42.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	500	0	0	0	0	400	59	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	No	Yes	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	12	 
900412082	9	Tuesday	17	1	England	0	237.98	252	0	0	0	0	0	0	0	0	111	0	0	30	0	0	0	0	0	0	0	0	0	32	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	10	1644	0	264.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	Yes	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	11	 
900412082	9	Wednesday	17	1	England	0	0	0	0	0	0	0	0	0	0	164.6	0	0	0	0	0	348	0	0	0	0	0	0	0	64	0	0	0	55	0	0	0	0	0	201.6	0	0	0	0	0	0	150	0	0	0	0	0	0	0	2704	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Yes	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	11	 
900412082	9	Thursday	17	1	England	0	0	0	0	0	75	0	0	0	0	105	0	285	0	0	60	348	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	290	0	0	0	0	0	0	150	0	0	500	0	0	0	0	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	Change of routine	Usual Amount	 	12	 
900412082	9	Friday	17	1	England	33.4	0	0	0	81	0	0	0	0	0	0	0	210	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	250	0	0	0	0	44	0	150	0	265	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6	0	No	Yes	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	12	 
900412171	9	Tuesday	55	2	England	0	278.95	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	80	104.2	0	0	0	9	9.1	0	48	0	0	0	0	0	0	8	1552	0	0	0	39.95	0	375	0	0	0	0	0	56	0	9	0	8	250.01	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
900412171	9	Wednesday	55	2	England	0	0	0	0	0	0	0	0	0	458.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.12	0	0	0	0	0	0	186	0	32	0	0	0	0	0	0	0	1368	125.84	0	0	0	0	750	125	0	0	0	0	0	0	0	0	0	0	Data missing	No	More Than Usual	 	 	Usual Amount	 	11	 
900412171	9	Thursday	55	2	England	0	0	0	0	0	0	0	0	272.89	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	10	44.2	0	48	0	0	0	0	0	0	0	1252	257.58	109	0	0	0	0	0	0	0	0	0	272.89	0	10	0	8	0	Data missing	No	Less Than Usual	 	 	Usual Amount	 	11	 
900412171	9	Friday	55	2	England	0	0	0	0	0	45.01	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	34.2	0	48	0	0	0	0	0	0	0	1052	36.21	133	0	39.95	0	375	150	0	60	0	0	0	0	9	0	16	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
900412191	9	Friday	50	2	England	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	132.25	0	0	0	0	0	0	0	0	0	1295	0	103	120	40	75	0	0	1	0	0	0	25	0	0	0	0	400	Yes	No	Usual Amount	 	 	 	 	12	 
900412191	9	Saturday	50	2	England	0	0	0	0	0	0	0	0	0	60.3	0	0	0	0	0	0	100	0	212.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015	0	0	0	0	35	0	0	2	0	0	0	0	0	0	0	0	0	Yes	Yes	Usual Amount	 	 	Usual Amount	 	12	 
